timestamp_utc,frame_type,src_mac,dst_mac,bssid,ssid,rssi_dbm,channel,freq_mhz,gps_lat,gps_lon,gps_alt_m,gps_fix,gps_num_sats,gps_hdop,gps_age_ms,src_vendor,seq_ctl,frame_len,ie_ids,ie_fingerprint,ie_vendor_ouis,_match_delta_ms,dst_vendor_pcap,bssid_vendor_pcap,seq_num
2026-01-20 16:34:54.802000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-85.0,1,2412,,,,0,0,99.99,128,,56560.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3535
2026-01-20 16:34:54.811000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-91.0,1,2412,,,,0,0,99.99,129,,704.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Broadcast,,44
2026-01-20 16:34:54.905000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-84.0,1,2412,,,,0,0,99.99,129,,56576.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3536
2026-01-20 16:34:55.007000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-86.0,1,2412,,,,0,0,99.99,129,,56592.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3537
2026-01-20 16:34:55.109000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-85.0,1,2412,,,,0,0,99.99,130,,56608.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3538
2026-01-20 16:34:55.212000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-87.0,1,2412,,,,0,0,99.99,130,,56624.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3539
2026-01-20 16:34:55.220000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-93.0,1,2412,,,,0,0,99.99,131,,768.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Broadcast,,48
2026-01-20 16:34:55.314000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-86.0,1,2412,,,,0,0,99.99,131,,56640.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3540
2026-01-20 16:34:55.322000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-93.0,1,2412,,,,0,0,99.99,131,,784.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Broadcast,,49
2026-01-20 16:34:55.387000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-95.0,1,2412,,,,0,0,99.99,132,,816.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,51
2026-01-20 16:34:55.389000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-94.0,1,2412,,,,0,0,99.99,133,,816.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,51
2026-01-20 16:34:55.390000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-91.0,1,2412,,,,0,0,99.99,133,,816.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,51
2026-01-20 16:34:55.392000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-93.0,1,2412,,,,0,0,99.99,133,,816.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,51
2026-01-20 16:34:55.393000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-92.0,1,2412,,,,0,0,99.99,134,,816.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,51
2026-01-20 16:34:55.400000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-94.0,1,2412,,,,0,0,99.99,134,,816.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,51
2026-01-20 16:34:55.417000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-87.0,1,2412,,,,0,0,99.99,135,,56656.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3541
2026-01-20 16:34:55.480000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-93.0,1,2412,,,,0,0,99.99,135,,848.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,53
2026-01-20 16:34:55.483000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-95.0,1,2412,,,,0,0,99.99,135,,848.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,53
2026-01-20 16:34:55.484000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-93.0,1,2412,,,,0,0,99.99,136,,848.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,53
2026-01-20 16:34:55.485000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-93.0,1,2412,,,,0,0,99.99,136,,848.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,53
2026-01-20 16:34:55.486000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-90.0,1,2412,,,,0,0,99.99,137,,848.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,53
2026-01-20 16:34:55.487000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-95.0,1,2412,,,,0,0,99.99,137,,848.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,53
2026-01-20 16:34:55.490000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-92.0,1,2412,,,,0,0,99.99,137,,848.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,53
2026-01-20 16:34:55.491000+00:00,probe-resp,aa:48:fa:cd:a1:47,38:01:46:9f:73:e3,aa:48:fa:cd:a1:47,ESP-CDA147,-88.0,1,2412,,,,0,0,99.99,138,,848.0,126.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Shenzhen,,53
2026-01-20 16:34:55.519000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-87.0,1,2412,,,,0,0,99.99,138,,56672.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3542
2026-01-20 16:34:55.528000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-95.0,1,2412,,,,0,0,99.99,139,,848.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Broadcast,,53
2026-01-20 16:34:55.622000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-86.0,1,2412,,,,0,0,99.99,139,,56688.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3543
2026-01-20 16:34:55.630000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-87.0,1,2412,,,,0,0,99.99,139,,864.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Broadcast,,54
2026-01-20 16:34:55.733000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-94.0,1,2412,,,,0,0,99.99,150,,880.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Broadcast,,55
2026-01-20 16:34:55.827000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-88.0,1,2412,,,,0,0,99.99,151,,56720.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3545
2026-01-20 16:34:55.929000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-87.0,1,2412,,,,0,0,99.99,151,,56736.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3546
2026-01-20 16:34:55.937000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-94.0,1,2412,,,,0,0,99.99,152,,912.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Broadcast,,57
2026-01-20 16:34:56.029000+00:00,heartbeat,nan,nan,nan,,,1,2412,,,,0,0,99.99,734,,,,,,,,,,
2026-01-20 16:34:56.031000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-86.0,1,2412,,,,0,0,99.99,152,,56752.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3547
2026-01-20 16:34:56.039000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-93.0,1,2412,,,,0,0,99.99,152,,928.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Broadcast,,58
2026-01-20 16:34:56.134000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-87.0,1,2412,,,,0,0,99.99,153,,56768.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3548
2026-01-20 16:34:56.143000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-94.0,1,2412,,,,0,0,99.99,153,,944.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Broadcast,,59
2026-01-20 16:34:56.236000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-87.0,1,2412,,,,0,0,99.99,154,,56784.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3549
2026-01-20 16:34:56.244000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-89.0,1,2412,,,,0,0,99.99,154,,960.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Broadcast,,60
2026-01-20 16:34:56.339000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-88.0,1,2412,,,,0,0,99.99,154,,56800.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3550
2026-01-20 16:34:56.347000+00:00,beacon,aa:48:fa:cd:a1:47,ff:ff:ff:ff:ff:ff,aa:48:fa:cd:a1:47,ESP-CDA147,-89.0,1,2412,,,,0,0,99.99,155,,976.0,132.0,"1,50,221",1:8b9682840c183060;50:6c122448;221:18fe34030100000000,18fe34,,Broadcast,,61
2026-01-20 16:34:56.441000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-86.0,1,2412,,,,0,0,99.99,155,,56816.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3551
2026-01-20 16:34:56.543000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-86.0,1,2412,,,,0,0,99.99,156,,56832.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3552
2026-01-20 16:34:56.953000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-85.0,1,2412,,,,0,0,99.99,156,,56896.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3556
2026-01-20 16:34:57.055000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-85.0,1,2412,,,,0,0,99.99,156,,56912.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3557
2026-01-20 16:34:57.157000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-86.0,1,2412,,,,0,0,99.99,202,,56928.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3558
2026-01-20 16:34:57.260000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-85.0,1,2412,,,,0,0,99.99,202,,56944.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3559
2026-01-20 16:34:57.271000+00:00,probe-req,0c:7e:24:0f:45:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-15.0,1,2412,,,,0,0,99.99,202,,1872.0,142.0,"1,50,45,221",1:82848c98b0;50:0b16122448606c;45:000018ff00000000000000000000000000000000000000000000;221:00904c33000018ff00000000000000000000000000000000000000000000,00904c,,Broadcast,Broadcast,117
2026-01-20 16:34:57.371000+00:00,probe-req,0c:7e:24:0f:45:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-17.0,1,2412,,,,0,0,99.99,203,,1888.0,142.0,"1,50,45,221",1:82848c98b0;50:0b16122448606c;45:000018ff00000000000000000000000000000000000000000000;221:00904c33000018ff00000000000000000000000000000000000000000000,00904c,,Broadcast,Broadcast,118
2026-01-20 16:34:57.465000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-84.0,1,2412,,,,0,0,99.99,203,,56976.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3561
2026-01-20 16:34:57.874000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-73.0,1,2412,,,,0,0,99.99,204,,57040.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3565
2026-01-20 16:34:57.971000+00:00,probe-req,0c:7e:24:0f:45:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-63.0,1,2412,,,,0,0,99.99,204,,1984.0,142.0,"1,50,45,221",1:82848c98b0;50:0b16122448606c;45:000018ff00000000000000000000000000000000000000000000;221:00904c33000018ff00000000000000000000000000000000000000000000,00904c,,Broadcast,Broadcast,124
2026-01-20 16:34:58.030000+00:00,heartbeat,nan,nan,nan,,,1,2412,,,,0,0,99.99,741,,,,,,,,,,
2026-01-20 16:34:58.071000+00:00,probe-req,0c:7e:24:0f:45:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-63.0,1,2412,,,,0,0,99.99,204,,2000.0,142.0,"1,50,45,221",1:82848c98b0;50:0b16122448606c;45:000018ff00000000000000000000000000000000000000000000;221:00904c33000018ff00000000000000000000000000000000000000000000,00904c,,Broadcast,Broadcast,125
2026-01-20 16:34:58.173000+00:00,probe-req,0c:7e:24:0f:45:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-65.0,1,2412,,,,0,0,99.99,205,,2016.0,142.0,"1,50,45,221",1:82848c98b0;50:0b16122448606c;45:000018ff00000000000000000000000000000000000000000000;221:00904c33000018ff00000000000000000000000000000000000000000000,00904c,,Broadcast,Broadcast,126
2026-01-20 16:34:58.182000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-83.0,1,2412,,,,0,0,99.99,205,,57088.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3568
2026-01-20 16:34:58.271000+00:00,probe-req,0c:7e:24:0f:45:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-69.0,1,2412,,,,0,0,99.99,206,,2032.0,142.0,"1,50,45,221",1:82848c98b0;50:0b16122448606c;45:000018ff00000000000000000000000000000000000000000000;221:00904c33000018ff00000000000000000000000000000000000000000000,00904c,,Broadcast,Broadcast,127
2026-01-20 16:34:58.284000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-86.0,1,2412,,,,0,0,99.99,206,,57104.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3569
2026-01-20 16:34:58.372000+00:00,probe-req,0c:7e:24:0f:45:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-75.0,1,2412,,,,0,0,99.99,206,,2048.0,142.0,"1,50,45,221",1:82848c98b0;50:0b16122448606c;45:000018ff00000000000000000000000000000000000000000000;221:00904c33000018ff00000000000000000000000000000000000000000000,00904c,,Broadcast,Broadcast,128
2026-01-20 16:34:58.386000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-86.0,1,2412,,,,0,0,99.99,207,,57120.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3570
2026-01-20 16:34:58.472000+00:00,probe-req,0c:7e:24:0f:45:f2,ff:ff:ff:ff:ff:ff,ff:ff:ff:ff:ff:ff,,-76.0,1,2412,,,,0,0,99.99,207,,2064.0,142.0,"1,50,45,221",1:82848c98b0;50:0b16122448606c;45:000018ff00000000000000000000000000000000000000000000;221:00904c33000018ff00000000000000000000000000000000000000000000,00904c,,Broadcast,Broadcast,129
2026-01-20 16:34:58.489000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-88.0,1,2412,,,,0,0,99.99,208,,57136.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3571
2026-01-20 16:34:58.591000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-87.0,1,2412,,,,0,0,99.99,208,,57152.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3572
2026-01-20 16:34:58.694000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-85.0,1,2412,,,,0,0,99.99,246,,57168.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3573
2026-01-20 16:34:58.898000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-88.0,1,2412,,,,0,0,99.99,247,,57200.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3575
2026-01-20 16:34:59.001000+00:00,beacon,ae:e7:65:bd:91:f3,ff:ff:ff:ff:ff:ff,ae:e7:65:bd:91:f3,,-86.0,1,2412,,,,0,0,99.99,247,,57216.0,256.0,"1,50,45,61,127,221,221,221",1:82848b962430486c;50:0c121860;45:2d0017ffff000000000000000000000000000000000000000000;61:01001500000000000000000000000000000000000000;127:0400000000000040;221:0017f206010103010000;221:0010180201001c0000;221:0050f20201018000,"0017f2,001018,0050f2",,Broadcast,,3576
